Instance,#cols,#rows,DLX,DXZ,D3X,DXD_S,DXD_M,IDXD_S,IDXD_M,MDLX,sharpSAT-TD,ExactMC,Solutions,Max Blocks,|ZDD|,|DNNF|
grafo265.10.txt,,,,,,,,,0.0844,,,,258720000,14,,315
grafo268.15.txt,,,,,,,,,0.0763,,,,1694000,12,,197
grafo280.11.txt,,,,,,,,,0.7560,,,,20872000,7,,660
grafo281.14.txt,,,,,,,,,0.0815,,,,245025000,14,,285
grafo283.24.txt,,,,,,,,,0.1221,,,,1404000,11,,247
grafo284.28.txt,,,,,,,,,0.2618,,,,625,4,,152
grafo285.14.txt,,,,,,,,,0.2380,,,,468750,8,,303
grafo287.19.txt,,,,,,,,,0.1467,,,,979200,11,,229
grafo289.40.txt,,,,,,,,,0.0752,,,,10912000,13,,265
grafo292.16.txt,,,,,,,,,0.4492,,,,506081250,8,,703
grafo293.17.txt,,,,,,,,,0.0771,,,,1400000,12,,194
grafo295.15.txt,,,,,,,,,0.1052,,,,3300000,13,,212
grafo297.15.txt,,,,,,,,,0.1145,,,,18150000,12,,261
grafo299.19.txt,,,,,,,,,0.0785,,,,25300000,14,,255
grafo329.17.txt,,,,,,,,,0.0918,,,,420000000,16,,282
grafo331.15.txt,,,,,,,,,0.3773,,,,5420250,8,,437
grafo332.82.txt,,,,,,,,,0.2046,,,,44800,7,,273
grafo336.21.txt,,,,,,,,,0.1344,,,,775,5,,161
grafo337.15.txt,,,,,,,,,0.0686,,,,53010000,13,,272
